time,MAC000055,MAC000203,MAC000214,MAC000239,MAC000250,MAC000676,MAC000727,MAC000734,MAC000761,MAC000792,MAC000864,MAC001072,MAC001210,MAC001238,MAC001607,MAC001759,MAC001795,MAC001799,MAC001816,MAC001906,MAC001996,MAC002205,MAC002220,MAC002733,MAC002756,MAC002877,MAC003046,MAC003473,MAC003488,MAC003490,MAC003718,MAC004146,MAC004508,MAC004619,MAC004848,MAC004856,MAC004933,MAC005219,MAC005325,MAC005531
03:46:00,0.264,0.146,0.106,0.17,0.154,0.114,0.074,0.182,0.076,0.218,0.148,0.178,0.098,0.55,0.176,0.294,0.136,0.028,0.132,0.032,0.05,0.142,0.156,0.148,0.11,0.066,0.128,0.074,0.544,0.054,0.246,0.184,0.074,0.13,0.126,0.274,0.162,0.11,0.092,0.12
03:47:00,0.264,0.146,0.106,0.17,0.154,0.114,0.074,0.182,0.076,0.218,0.148,0.178,0.098,0.55,0.176,0.294,0.136,0.028,0.132,0.032,0.05,0.142,0.156,0.148,0.11,0.066,0.128,0.074,0.544,0.054,0.246,0.184,0.074,0.13,0.126,0.274,0.162,0.11,0.092,0.12
03:48:00,0.264,0.146,0.106,0.17,0.154,0.114,0.074,0.182,0.076,0.218,0.148,0.178,0.098,0.55,0.176,0.294,0.136,0.028,0.132,0.032,0.05,0.142,0.156,0.148,0.11,0.066,0.128,0.074,0.544,0.054,0.246,0.184,0.074,0.13,0.126,0.274,0.162,0.11,0.092,0.12
03:49:00,0.264,0.146,0.106,0.17,0.154,0.114,0.074,0.182,0.076,0.218,0.148,0.178,0.098,0.55,0.176,0.294,0.136,0.028,0.132,0.032,0.05,0.142,0.156,0.148,0.11,0.066,0.128,0.074,0.544,0.054,0.246,0.184,0.074,0.13,0.126,0.274,0.162,0.11,0.092,0.12
03:50:00,0.264,0.146,0.106,0.17,0.154,0.114,0.074,0.182,0.076,0.218,0.148,0.178,0.098,0.55,0.176,0.294,0.136,0.028,0.132,0.032,0.05,0.142,0.156,0.148,0.11,0.066,0.128,0.074,0.544,0.054,0.246,0.184,0.074,0.13,0.126,0.274,0.162,0.11,0.092,0.12
03:51:00,0.264,0.146,0.106,0.17,0.154,0.114,0.074,0.182,0.076,0.218,0.148,0.178,0.098,0.55,0.176,0.294,0.136,0.028,0.132,0.032,0.05,0.142,0.156,0.148,0.11,0.066,0.128,0.074,0.544,0.054,0.246,0.184,0.074,0.13,0.126,0.274,0.162,0.11,0.092,0.12
03:52:00,0.264,0.146,0.106,0.17,0.154,0.114,0.074,0.182,0.076,0.218,0.148,0.178,0.098,0.55,0.176,0.294,0.136,0.028,0.132,0.032,0.05,0.142,0.156,0.148,0.11,0.066,0.128,0.074,0.544,0.054,0.246,0.184,0.074,0.13,0.126,0.274,0.162,0.11,0.092,0.12
03:53:00,0.264,0.146,0.106,0.17,0.154,0.114,0.074,0.182,0.076,0.218,0.148,0.178,0.098,0.55,0.176,0.294,0.136,0.028,0.132,0.032,0.05,0.142,0.156,0.148,0.11,0.066,0.128,0.074,0.544,0.054,0.246,0.184,0.074,0.13,0.126,0.274,0.162,0.11,0.092,0.12
03:54:00,0.264,0.146,0.106,0.17,0.154,0.114,0.074,0.182,0.076,0.218,0.148,0.178,0.098,0.55,0.176,0.294,0.136,0.028,0.132,0.032,0.05,0.142,0.156,0.148,0.11,0.066,0.128,0.074,0.544,0.054,0.246,0.184,0.074,0.13,0.126,0.274,0.162,0.11,0.092,0.12
03:55:00,0.264,0.146,0.106,0.17,0.154,0.114,0.074,0.182,0.076,0.218,0.148,0.178,0.098,0.55,0.176,0.294,0.136,0.028,0.132,0.032,0.05,0.142,0.156,0.148,0.11,0.066,0.128,0.074,0.544,0.054,0.246,0.184,0.074,0.13,0.126,0.274,0.162,0.11,0.092,0.12
03:56:00,0.264,0.146,0.106,0.17,0.154,0.114,0.074,0.182,0.076,0.218,0.148,0.178,0.098,0.55,0.176,0.294,0.136,0.028,0.132,0.032,0.05,0.142,0.156,0.148,0.11,0.066,0.128,0.074,0.544,0.054,0.246,0.184,0.074,0.13,0.126,0.274,0.162,0.11,0.092,0.12
03:57:00,0.264,0.146,0.106,0.17,0.154,0.114,0.074,0.182,0.076,0.218,0.148,0.178,0.098,0.55,0.176,0.294,0.136,0.028,0.132,0.032,0.05,0.142,0.156,0.148,0.11,0.066,0.128,0.074,0.544,0.054,0.246,0.184,0.074,0.13,0.126,0.274,0.162,0.11,0.092,0.12
03:58:00,0.264,0.146,0.106,0.17,0.154,0.114,0.074,0.182,0.076,0.218,0.148,0.178,0.098,0.55,0.176,0.294,0.136,0.028,0.132,0.032,0.05,0.142,0.156,0.148,0.11,0.066,0.128,0.074,0.544,0.054,0.246,0.184,0.074,0.13,0.126,0.274,0.162,0.11,0.092,0.12
03:59:00,0.264,0.146,0.106,0.17,0.154,0.114,0.074,0.182,0.076,0.218,0.148,0.178,0.098,0.55,0.176,0.294,0.136,0.028,0.132,0.032,0.05,0.142,0.156,0.148,0.11,0.066,0.128,0.074,0.544,0.054,0.246,0.184,0.074,0.13,0.126,0.274,0.162,0.11,0.092,0.12
04:00:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:01:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:02:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:03:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:04:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:05:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:06:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:07:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:08:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:09:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:10:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:11:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:12:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:13:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:14:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:15:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:16:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:17:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:18:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:19:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:20:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:21:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:22:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:23:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:24:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:25:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:26:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:27:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:28:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:29:00,0.274,0.136,0.156,0.236,0.144,0.112,0.072,0.16,0.1,0.214,0.138,0.176,0.096,0.71,0.196,0.238,0.13,0.05,0.146,0.092,0.096,0.088,0.156,0.16,0.176,0.13,0.024,0.072,0.092,0.156,0.24,0.0,0.094,0.128,0.126,0.138,0.234,0.098,0.096,0.12
04:30:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:31:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:32:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:33:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:34:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:35:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:36:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:37:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:38:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:39:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:40:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:41:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:42:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:43:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:44:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:45:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:46:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:47:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:48:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:49:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:50:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:51:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:52:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:53:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:54:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:55:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:56:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:57:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:58:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
04:59:00,0.398,0.074,0.152,0.188,0.142,0.208,0.074,0.202,0.408,0.25,0.05,0.158,0.074,0.732,0.178,0.28,0.204,0.134,0.124,0.048,0.092,0.046,0.15,0.062,0.18,0.062,0.116,0.072,0.062,0.106,0.242,0.0,0.098,0.17,0.104,0.202,0.172,0.08,0.122,0.136
05:00:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:01:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:02:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:03:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:04:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:05:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:06:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
05:07:00,0.288,0.168,0.094,0.212,0.118,0.116,0.168,0.168,0.414,0.282,0.068,0.174,0.062,0.696,0.184,0.494,0.208,0.028,0.152,0.044,0.07,0.11,0.166,0.07,0.162,0.126,0.068,0.05,0.094,0.052,0.172,0.0,0.096,0.11,0.084,0.19,0.268,0.106,0.138,0.134
