,always_on,night_setback,fixed_time_start
1900-01-01 01:34:00,3.5737286207812056,3.0588106920412153,3.024701200758745
1900-01-01 01:35:00,3.5774910114527456,3.0566832098476557,3.0475293179254344
1900-01-01 01:36:00,3.470615470980042,3.007558256770494,3.016943382020371
1900-01-01 01:37:00,3.4974179370773366,3.0298028925759355,3.0380900563347546
1900-01-01 01:38:00,3.5354966449807437,3.0205953104930168,3.017227456723444
1900-01-01 01:39:00,3.6046405131218227,3.040566143077786,3.077480574797087
1900-01-01 01:40:00,3.596629085310944,3.080002734451848,3.0733246499211813
1900-01-01 01:41:00,3.623048663378733,3.0490486332220987,3.0276025551172236
1900-01-01 01:42:00,3.5864876819755143,3.01777655210428,3.0106173410702417
1900-01-01 01:43:00,3.4996687451238415,3.0615327507205072,3.0650284838747606
1900-01-01 01:44:00,3.554732199737551,3.0577391620665195,3.050496580940131
1900-01-01 01:45:00,3.5579987532454775,3.0794204717591,3.0305196336128972
1900-01-01 01:46:00,3.56839737772816,2.9795969306977397,3.055340540258432
1900-01-01 01:47:00,3.531127168256831,3.0177217176243376,3.0838080317445002
1900-01-01 01:48:00,3.596341693447347,3.0199869207968373,2.997729221040483
1900-01-01 01:49:00,3.5451578423188876,3.048953378339209,3.006425850030235
1900-01-01 01:50:00,3.5740117770079656,3.0563761572087755,3.064723897363408
1900-01-01 01:51:00,3.5512708859195588,3.0377618026691575,3.0425734817537946
1900-01-01 01:52:00,3.567423902014487,3.0430694703059977,3.073387289857815
1900-01-01 01:53:00,3.5742971836247723,2.9758989863153618,3.0026783284038125
1900-01-01 01:54:00,3.553955903139715,3.0505500697796983,3.0042543170358735
1900-01-01 01:55:00,3.583964101605245,3.0117721165294338,3.0479960572086124
1900-01-01 01:56:00,3.5751254666193946,2.99637425465422,3.005630598524096
1900-01-01 01:57:00,3.5460099979204154,3.027876467912802,3.027491083984163
1900-01-01 01:58:00,3.623468422396333,3.053878572374688,3.049052398461469
1900-01-01 01:59:00,3.534157918738334,2.9851305458501027,2.9793179270667243
1900-01-01 02:00:00,3.5978566088247614,3.0669323753614277,3.015106255859768
1900-01-01 02:01:00,3.5171844497736724,3.079548388166189,3.0681764034153747
1900-01-01 02:02:00,3.530717476069295,3.0726541648247303,3.018317647012211
1900-01-01 02:03:00,3.63113936111178,3.0288554683474485,3.0225491507157343
1900-01-01 02:04:00,3.597871249736109,3.094103045078629,3.0259211778970463
1900-01-01 02:05:00,3.551536283437644,3.0548549091276374,3.0486001048358156
1900-01-01 02:06:00,3.5536796684567253,3.0600914303103326,3.040421773271421
1900-01-01 02:07:00,3.590231339299309,3.0133685755994284,3.0049130505055466
1900-01-01 02:08:00,3.5487352442372155,2.969280530521692,3.028470065802516
1900-01-01 02:09:00,3.525373581044732,3.0201921990162757,3.0318791241730834
1900-01-01 02:10:00,3.60253451266172,3.0129346787345344,3.050058006755862
1900-01-01 02:11:00,3.629436242762231,3.0427918088260095,3.075629428679883
1900-01-01 02:12:00,3.5245772672179014,3.1097127589575857,3.0246261582970813
1900-01-01 02:13:00,3.5838236336882803,3.0739632072592147,3.0483725617001447
1900-01-01 02:14:00,3.54246930007507,3.059845221644152,3.0723965866847367
1900-01-01 02:15:00,3.536720066605696,3.0004349217056,3.016778198840778
1900-01-01 02:16:00,3.5834833931746046,3.006819942720699,3.0871010968803914
1900-01-01 02:17:00,3.54181053787502,3.016254256660277,3.030129565005424
1900-01-01 02:18:00,3.5696581594599452,2.987328456800875,3.0590545163199145
1900-01-01 02:19:00,3.5477012015957645,3.0224014934007393,3.002654300439974
1900-01-01 02:20:00,3.5478657898416524,3.04971565985753,3.013063641757153
1900-01-01 02:21:00,3.578909195622412,3.066140718857259,2.99346393731411
1900-01-01 02:22:00,3.60102790522838,3.034371605313103,3.0270423642670163
1900-01-01 02:23:00,3.5978657656569966,3.068873704609472,3.027160350865306
1900-01-01 02:24:00,3.613303829928676,3.064649078488704,3.0292703822532028
1900-01-01 02:25:00,3.615390508618526,3.041180113134762,3.0524643943478864
1900-01-01 02:26:00,3.6282182358259667,3.040887393452915,3.0260954803824056
1900-01-01 02:27:00,3.5260374699006194,3.0664958496123806,3.057980850464544
1900-01-01 02:28:00,3.5449675330068886,3.030191133593155,3.0476945374193005
1900-01-01 02:29:00,3.5823615026997704,3.0882178043788233,3.0205826722505233
1900-01-01 02:30:00,3.574043740098176,3.023669505099185,3.0613760090951576
1900-01-01 02:31:00,3.5279546999854996,2.9951274300999002,3.0576586026810815
1900-01-01 02:32:00,3.5665345622417735,3.0247783091474476,2.982771952021694
1900-01-01 02:33:00,3.496992739959751,3.110675567518045,2.971446214751475
1900-01-01 02:34:00,3.5445847743450143,2.9927865159812788,3.058045077983558
1900-01-01 02:35:00,3.507928165576938,2.9901061023479456,3.059532844823335
1900-01-01 02:36:00,3.6093874049200676,2.9840550057887083,3.076351708634489
1900-01-01 02:37:00,3.5958229214789745,3.0753863060570863,3.0358484184006462
1900-01-01 02:38:00,3.591294182899646,3.043378856775242,3.054464885752023
1900-01-01 02:39:00,3.5316721019127737,3.014058181100208,3.020008279067688
1900-01-01 02:40:00,3.6641725562299015,3.0111986647668836,3.083067325052633
1900-01-01 02:41:00,3.5878705080073896,3.0526348665735927,3.047286380729444
1900-01-01 02:42:00,3.439095085159498,3.0166628648407454,3.035752471342879
1900-01-01 02:43:00,3.6043297255989013,3.02691591145971,2.9748566357025155
1900-01-01 02:44:00,3.5347370956879,3.078567801221511,2.985267311405987
1900-01-01 02:45:00,3.591927797173816,3.0698941631623216,2.9932689743308503
1900-01-01 02:46:00,3.5708903462646506,3.0531484579590393,3.0016837472930122
1900-01-01 02:47:00,3.5815650754501336,3.0310748605491233,3.019801185656754
1900-01-01 02:48:00,3.6684333770367825,3.047336091492228,3.0424022462180953
1900-01-01 02:49:00,3.570499175103473,3.040163665352725,3.0208454483482488
1900-01-01 02:50:00,3.5336140094055972,3.035494514309744,2.9689341094709834
1900-01-01 02:51:00,3.592722729773708,3.0264523502393765,3.063908566484849
1900-01-01 02:52:00,3.5488991517233144,3.0736152284822382,3.007588094391017
1900-01-01 02:53:00,3.6192122451355613,3.026685913607539,3.0723463786055447
1900-01-01 02:54:00,3.59320087886835,3.055211788444742,3.0720348443015832
1900-01-01 02:55:00,3.5884638803496043,3.0790663945923615,3.025559865665697
1900-01-01 02:56:00,3.5466007510537776,3.0435454034285954,3.1014123798982483
1900-01-01 02:57:00,3.67180030365686,3.0656492102638415,2.9459715704420613
1900-01-01 02:58:00,3.5502863525147452,3.05712791093513,3.070276483717451
1900-01-01 02:59:00,3.5475991740441386,2.977377462462133,3.03368833599245
1900-01-01 03:00:00,3.5294687743918662,3.04540707903528,3.0192540864484267
1900-01-01 03:01:00,3.49510262829587,3.020934486181869,3.0530442948681644
1900-01-01 03:02:00,3.6092262023325574,2.9654555851500493,3.092613156292958
1900-01-01 03:03:00,3.5891350959333805,3.0890107478440996,2.980002283773918
1900-01-01 03:04:00,3.482787636715019,3.0067576791922797,3.0496985072840026
1900-01-01 03:05:00,3.585836280838904,3.01733285160286,3.041108089000624
1900-01-01 03:06:00,3.5289570861315696,3.04884900960539,3.0328474733375983
1900-01-01 03:07:00,3.5921963373182977,3.0614148193403943,3.049651283613221
1900-01-01 03:08:00,3.5911950172286224,3.016717014380666,3.0197846185482273
1900-01-01 03:09:00,3.56474333666024,3.0207619311724137,3.110572360060882
1900-01-01 03:10:00,3.546424833851974,3.0667966021964252,3.007815725795966
1900-01-01 03:11:00,3.6125579462779958,3.0105674831692713,3.0345467659421836
1900-01-01 03:12:00,3.5643048902435153,3.0252847600684247,3.0400231508308737
1900-01-01 03:13:00,3.587047663071105,3.017316211300894,3.100755373659557
1900-01-01 03:14:00,3.5790667981772426,2.9604496201109396,3.0469251148336722
1900-01-01 03:15:00,3.610961929297712,3.051025655514173,3.0572659152453165
1900-01-01 03:16:00,3.542860263148429,3.056869220223983,3.0064139037329247
1900-01-01 03:17:00,3.5720856713594134,3.051436148592849,3.0549765919660596
1900-01-01 03:18:00,3.564603640174495,3.018942446254773,3.0608467826884267
1900-01-01 03:19:00,3.6259795744735173,3.052604779836016,3.065242519946105
1900-01-01 03:20:00,3.540455718802752,3.0632690757403735,3.0745589371632125
1900-01-01 03:21:00,3.6438296659466363,3.0417675304720864,3.0940682206923245
1900-01-01 03:22:00,3.634752919998455,3.0080658979299204,3.042204569195307
1900-01-01 03:23:00,3.5474328947803735,3.09796507806468,3.0783106578579487
1900-01-01 03:24:00,3.539791179681198,3.0333753610410494,3.0968305975620276
1900-01-01 03:25:00,3.6018942180872413,3.032431312822823,3.078096646582173
1900-01-01 03:26:00,3.5303096017234328,3.0219357447905395,3.0125979403470797
1900-01-01 03:27:00,3.551986536188529,3.0709310620163786,3.0167606920548904
1900-01-01 03:28:00,3.597739483942602,2.997249316973614,2.9890707955197833
1900-01-01 03:29:00,3.6029199666665983,3.0506710819798157,3.030230969930634
1900-01-01 03:30:00,3.62594782130286,3.0594222565016467,3.062401978625479
1900-01-01 03:31:00,3.566368749164659,3.015781381681633,3.1214635469619614
1900-01-01 03:32:00,3.5807061135510634,3.0648694877390597,3.0622633163554176
1900-01-01 03:33:00,3.5691158758955868,2.9988882752497217,3.0299981826221423
1900-01-01 03:34:00,3.4936411333464457,3.0410845809723255,3.037019394926353
1900-01-01 03:35:00,3.585865693210474,3.047983977324991,3.0174611885151887
1900-01-01 03:36:00,3.470934108558617,3.061802322814138,3.019828328944882
1900-01-01 03:37:00,3.6137474513125327,2.9887795543573334,3.0705301382342616
1900-01-01 03:38:00,3.51787003037714,3.0084947457070426,3.001269068857394
1900-01-01 03:39:00,3.608408309881373,3.050265487796258,3.013765746954407
1900-01-01 03:40:00,3.5249906325522766,3.062836218719132,3.0668505186300528
1900-01-01 03:41:00,3.557111937261864,3.081034811305087,3.0692065351648354
1900-01-01 03:42:00,3.566458577498976,3.0351434240713626,3.0285788904451816
1900-01-01 03:43:00,3.593187975110254,3.047760588675036,3.050988345415187
1900-01-01 03:44:00,3.523445129496707,3.053192046560315,3.0600970654123882
1900-01-01 03:45:00,3.558077059152546,3.103208242588296,3.09837214915738
1900-01-01 03:46:00,3.5772104617003375,3.0688830502572246,3.0340839677208455
1900-01-01 03:47:00,3.5714532839928554,2.986892494545449,3.0755530846475416
1900-01-01 03:48:00,3.590884152621251,3.064366858614755,3.0200131980852687
1900-01-01 03:49:00,3.5839778394363084,3.04993063742251,3.0461548552293523
1900-01-01 03:50:00,3.5315521972949697,3.0603590208651683,3.0940032705022897
1900-01-01 03:51:00,3.500670409082222,3.027905400675862,3.1177525850371755
1900-01-01 03:52:00,3.5863555420849864,3.080114654246791,3.0461463873896597
1900-01-01 03:53:00,3.5405617496535844,3.104361596902381,3.069830107932892
1900-01-01 03:54:00,3.564295087898954,2.9990666035839135,3.0167236177522296
1900-01-01 03:55:00,3.5507174825163816,3.0537855359170605,3.0384593342299806
1900-01-01 03:56:00,3.5578134123558414,3.0722627047134012,2.9661071950038473
1900-01-01 03:57:00,3.543432376922125,2.993882312847649,3.075659347150904
1900-01-01 03:58:00,3.592579704298786,3.0412874910292644,3.0404887908339395
1900-01-01 03:59:00,3.5671774274354164,3.0122238605125022,3.091051146837843
1900-01-01 04:00:00,3.569324617382378,3.039940882968898,3.033235163131321
1900-01-01 04:01:00,3.6338499375099294,3.0631825522984037,2.994766236023314
1900-01-01 04:02:00,3.6230176468153057,3.082770737440392,3.0399600532113076
1900-01-01 04:03:00,3.6009800352199637,3.096323417971139,3.043025995337698
1900-01-01 04:04:00,3.5900699653350547,3.0553990726968157,3.113788323473335
1900-01-01 04:05:00,3.6203154567391254,3.1240693611402737,3.167667297401285
1900-01-01 04:06:00,3.7046230538221647,3.1811465292955377,3.1357259480181754
1900-01-01 04:07:00,3.624792384942231,3.1350630068890744,3.0960297453646057
1900-01-01 04:08:00,3.6969104470826784,3.160049852111533,3.165744915521303
1900-01-01 04:09:00,3.751197365013897,3.161109321062734,3.1738155145373237
1900-01-01 04:10:00,3.767777507783829,3.228890380612354,3.206053789045548
1900-01-01 04:11:00,3.7999442371636953,3.237785037960205,3.181583002076376
1900-01-01 04:12:00,3.7709302875502324,3.2151973485596983,3.2123104531410873
1900-01-01 04:13:00,3.8357526732176743,3.2388862917384253,3.258081647873087
1900-01-01 04:14:00,3.837254028776308,3.2721128584029064,3.270593434373179
1900-01-01 04:15:00,3.820837602721947,3.276537194461827,3.331621771412942
1900-01-01 04:16:00,3.867749476860388,3.289758516751919,3.3492417057399475
1900-01-01 04:17:00,3.8681078679131344,3.2670573455229444,3.2888091973864695
1900-01-01 04:18:00,3.9090061907926725,3.3220447628519554,3.3132717646769976
1900-01-01 04:19:00,3.9050766183156425,3.3619503172977585,3.342008736438647
1900-01-01 04:20:00,3.920897908912843,3.394425606211153,3.3844665117106008
1900-01-01 04:21:00,3.901744542334287,3.3306319235744257,3.347068813220954
1900-01-01 04:22:00,4.018368904986949,3.4278003440611475,3.355430216929376
1900-01-01 04:23:00,4.0124077045050015,3.429453087513381,3.417221236321666
1900-01-01 04:24:00,4.027227125688392,3.405055789273326,3.449539900228817
1900-01-01 04:25:00,4.110034524849774,3.430030713670742,3.3964593177595472
1900-01-01 04:26:00,4.0122195622359955,3.4737140305641887,3.481486589498479
1900-01-01 04:27:00,4.106436690969155,3.4390837636856975,3.4473379307968015
1900-01-01 04:28:00,4.040787200563496,3.539676475436793,3.4632243413199224
1900-01-01 04:29:00,4.155126451144487,3.5025469910341003,3.495308013069384
1900-01-01 04:30:00,4.114758644521146,3.5573534407738263,3.51140695509038
1900-01-01 04:31:00,4.126939533169652,3.5235199529177033,3.503224442653098
1900-01-01 04:32:00,4.146713057782313,3.59411071101098,3.543626341986635
1900-01-01 04:33:00,4.229685774111637,3.5978766910680915,3.610464349794201
1900-01-01 04:34:00,4.177918581291358,3.6344829452537857,3.5715830424577133
1900-01-01 04:35:00,4.2701437278359915,3.656285062839612,3.5708141058567615
1900-01-01 04:36:00,4.223637359012099,3.5870263253420354,3.637683339690159
1900-01-01 04:37:00,4.2343414937036306,3.6625547612795506,3.6524570861541497
1900-01-01 04:38:00,4.344297320314086,3.6635115258455406,3.6601484056112445
1900-01-01 04:39:00,4.312117685386522,3.7128906106382105,3.6427063215692774
1900-01-01 04:40:00,4.4052950052049855,3.766878963553113,3.7768144010882327
1900-01-01 04:41:00,4.380374041870078,3.702171633597598,3.791882254526529
1900-01-01 04:42:00,4.3962297879297285,3.83704378353029,3.769582902839824
1900-01-01 04:43:00,4.435555123962925,3.8245199139111867,3.8048491125550328
1900-01-01 04:44:00,4.449267621582839,3.8121711260381765,3.86115061562454
1900-01-01 04:45:00,4.501726761859532,3.842797700017309,3.924322823494473
1900-01-01 04:46:00,4.537177372497345,3.917151875480763,3.804517283762178
1900-01-01 04:47:00,4.416888592138293,3.895819214109278,3.9048773582989815
1900-01-01 04:48:00,4.534207551155348,3.8914978784364127,3.848994421753122
1900-01-01 04:49:00,4.569095878452289,3.952394411497477,3.9187932249492023
1900-01-01 04:50:00,4.533483748624928,3.9296162753777413,3.8901627661231135
1900-01-01 04:51:00,4.654770927595421,4.008210071303334,3.9940755361335905
1900-01-01 04:52:00,4.636716140720375,4.050999643230966,4.019927479685768
1900-01-01 04:53:00,4.7003053652255735,4.01553246149308,3.9718024312041997
1900-01-01 04:54:00,4.735494206641709,4.053461869525932,4.044735852718847
1900-01-01 04:55:00,4.706383366698639,3.9958058320250496,4.071043966344932
1900-01-01 04:56:00,4.791312413828583,4.104468801161405,4.143867165804586
1900-01-01 04:57:00,4.769539533053105,4.0190374447095865,4.091650346717121
1900-01-01 04:58:00,4.918035220614317,4.156600334122839,4.176815371283818
1900-01-01 04:59:00,4.8220951299153265,4.163237973339847,4.187904875943438
1900-01-01 05:00:00,4.927884903650894,4.178392346515222,4.869812541130079
1900-01-01 05:01:00,4.921692089565549,4.170160638374279,4.869625916682148
1900-01-01 05:02:00,4.789355626918967,4.174089373613857,4.859269141966185
1900-01-01 05:03:00,4.790486312645064,4.170458563995496,4.827738318458175
1900-01-01 05:04:00,4.76208838272088,4.063563484228207,4.837322676137015
1900-01-01 05:05:00,4.705326681395655,4.142160888817709,4.803085524904103
1900-01-01 05:06:00,4.638015659517932,4.063192804052176,4.733969230549958
1900-01-01 05:07:00,4.700259268915523,4.081820998907555,4.738257349695846
1900-01-01 05:08:00,4.690009788179449,3.921912574579202,4.567432609987136
1900-01-01 05:09:00,4.668019939864399,3.9783619623811535,4.72979227729042
1900-01-01 05:10:00,4.611652393823611,3.9490514223342212,4.660332321579228
1900-01-01 05:11:00,4.538757798064331,3.964273351121697,4.619589462580076
1900-01-01 05:12:00,4.555714892576062,3.879611019566992,4.626377227633213
1900-01-01 05:13:00,4.420484481309817,3.87653143110511,4.488642625331282
1900-01-01 05:14:00,4.519369756277851,3.924046069337415,4.541158697295152
1900-01-01 05:15:00,4.483365968147132,3.9011495800228064,4.473874063512423
1900-01-01 05:16:00,4.440801475696342,3.8232723205889014,4.517980176324946
1900-01-01 05:17:00,4.39929484621536,3.7940940709074953,4.416401465487376
1900-01-01 05:18:00,4.405200304845225,3.8748752389215064,4.39359139255061
1900-01-01 05:19:00,4.436191765904793,3.794873884803003,4.418609094374744
1900-01-01 05:20:00,4.405306625855691,3.7198860923492423,4.385492905981573
1900-01-01 05:21:00,4.352872862181208,3.685542610439153,4.3528589459539955
1900-01-01 05:22:00,4.311065977554691,3.6766676371205245,4.296233990398007
1900-01-01 05:23:00,4.326035212165033,3.5990493571168716,4.276593721452492
1900-01-01 05:24:00,4.3540203921432745,3.594581329826685,4.2366297482116355
1900-01-01 05:25:00,4.220744476782802,3.579384428748896,4.259947979300384
1900-01-01 05:26:00,4.214882519317955,3.637713077747156,4.202968435943933
1900-01-01 05:27:00,4.2472239556264615,3.594672434304565,4.223004602890249
1900-01-01 05:28:00,4.259639391032659,3.6036646941114485,4.238019353714559
1900-01-01 05:29:00,4.170092758825718,3.6025043587209393,4.136907241738357
1900-01-01 05:30:00,4.143231710751134,3.5481361546700976,4.103941559974734
1900-01-01 05:31:00,4.08838701287529,3.4634187702188144,4.09940024107278
1900-01-01 05:32:00,4.115272857583836,3.557254114607525,4.077874872857056
1900-01-01 05:33:00,4.100113304095722,3.5342087267900553,3.9941929051058054
1900-01-01 05:34:00,4.022676017995483,3.440506803272468,4.074358247811186
1900-01-01 05:35:00,4.044700296320341,3.4243382248805028,4.047275536962945
1900-01-01 05:36:00,3.994782371592713,3.4458524067201926,4.001022332681952
1900-01-01 05:37:00,4.053970930677384,3.378465160946599,3.984256885643358
1900-01-01 05:38:00,3.926263648313146,3.429857619967349,4.018096765095598
1900-01-01 05:39:00,3.9253252624793804,3.3711180391939997,4.001511397753675
1900-01-01 05:40:00,3.945964953095103,3.348155152006384,3.9588520306783415
1900-01-01 05:41:00,3.882763994353555,3.3710573304734295,3.872453765350858
1900-01-01 05:42:00,3.8209597448777206,3.3150981702336466,3.928873371123551
1900-01-01 05:43:00,3.85797396194474,3.2763823026206733,3.919197533065665
1900-01-01 05:44:00,3.812715040449715,3.2573631288707214,3.865476608421559
1900-01-01 05:45:00,3.843179417164984,3.291663351740871,3.840777002785272
1900-01-01 05:46:00,3.84599189486555,3.305716504411151,3.766093403700259
1900-01-01 05:47:00,3.7360428040251192,3.2375957728994287,3.838600547138758
1900-01-01 05:48:00,3.8251689743523536,3.264119633610312,3.823325779213573
1900-01-01 05:49:00,3.77156094415883,3.1899444586014396,3.7671970279964655
1900-01-01 05:50:00,3.8131489165369246,3.1501755694889635,3.736221910041817
1900-01-01 05:51:00,3.7015154461309763,3.1779470725517034,3.7313416860642685
1900-01-01 05:52:00,3.7218975103521017,3.1532889987898933,3.6548999397864157
1900-01-01 05:53:00,3.7151299035407446,3.1364874121927664,3.7283856787779737
1900-01-01 05:54:00,3.668500128495482,3.132371790973002,3.694066384549591
1900-01-01 05:55:00,3.6712011335450985,3.0859545646391533,3.6430052938267674
1900-01-01 05:56:00,3.6317025429705545,3.0592794098458675,3.6789069275117585
1900-01-01 05:57:00,3.6304957253094634,3.0796908762621795,3.677301770571097
1900-01-01 05:58:00,3.638726441020922,3.1381722031071355,3.59425651067975
1900-01-01 05:59:00,3.5925830028820203,2.985397979021887,3.5946452760305307
1900-01-01 06:00:00,3.617704588793018,3.5727830059831374,3.549398067118025
1900-01-01 06:01:00,3.5578186268581606,3.5486140862835174,3.581185222826855
1900-01-01 06:02:00,3.6092885892852307,3.5478109793057198,3.521997876996257
