time,MAC000028,MAC000041,MAC000058,MAC000089,MAC000095,MAC000126,MAC000143,MAC000144,MAC000148,MAC000172,MAC000176,MAC000182,MAC000200,MAC000240,MAC000258,MAC000268,MAC004457,MAC004490,MAC004496,MAC004521,MAC004528,MAC004540,MAC004550,MAC004553,MAC004862,MAC004874,MAC004918,MAC004998,MAC005000,MAC005016,MAC005024,MAC005025,MAC005193,MAC005227,MAC005229,MAC005257,MAC005261,MAC005268,MAC005270,MAC005273
11:48:00,0.114,0.122,0.24,0.078,0.098,0.084,0.36,0.368,0.6,0.33,0.28,0.148,0.034,0.158,0.366,0.092,0.146,0.25,0.4,0.108,0.338,0.376,0.672,0.686,0.114,0.38,0.182,0.736,0.358,1.692,0.298,0.218,0.142,0.138,0.222,0.502,0.114,0.354,0.156,0.062
11:49:00,0.114,0.122,0.24,0.078,0.098,0.084,0.36,0.368,0.6,0.33,0.28,0.148,0.034,0.158,0.366,0.092,0.146,0.25,0.4,0.108,0.338,0.376,0.672,0.686,0.114,0.38,0.182,0.736,0.358,1.692,0.298,0.218,0.142,0.138,0.222,0.502,0.114,0.354,0.156,0.062
11:50:00,0.114,0.122,0.24,0.078,0.098,0.084,0.36,0.368,0.6,0.33,0.28,0.148,0.034,0.158,0.366,0.092,0.146,0.25,0.4,0.108,0.338,0.376,0.672,0.686,0.114,0.38,0.182,0.736,0.358,1.692,0.298,0.218,0.142,0.138,0.222,0.502,0.114,0.354,0.156,0.062
11:51:00,0.114,0.122,0.24,0.078,0.098,0.084,0.36,0.368,0.6,0.33,0.28,0.148,0.034,0.158,0.366,0.092,0.146,0.25,0.4,0.108,0.338,0.376,0.672,0.686,0.114,0.38,0.182,0.736,0.358,1.692,0.298,0.218,0.142,0.138,0.222,0.502,0.114,0.354,0.156,0.062
11:52:00,0.114,0.122,0.24,0.078,0.098,0.084,0.36,0.368,0.6,0.33,0.28,0.148,0.034,0.158,0.366,0.092,0.146,0.25,0.4,0.108,0.338,0.376,0.672,0.686,0.114,0.38,0.182,0.736,0.358,1.692,0.298,0.218,0.142,0.138,0.222,0.502,0.114,0.354,0.156,0.062
11:53:00,0.114,0.122,0.24,0.078,0.098,0.084,0.36,0.368,0.6,0.33,0.28,0.148,0.034,0.158,0.366,0.092,0.146,0.25,0.4,0.108,0.338,0.376,0.672,0.686,0.114,0.38,0.182,0.736,0.358,1.692,0.298,0.218,0.142,0.138,0.222,0.502,0.114,0.354,0.156,0.062
11:54:00,0.114,0.122,0.24,0.078,0.098,0.084,0.36,0.368,0.6,0.33,0.28,0.148,0.034,0.158,0.366,0.092,0.146,0.25,0.4,0.108,0.338,0.376,0.672,0.686,0.114,0.38,0.182,0.736,0.358,1.692,0.298,0.218,0.142,0.138,0.222,0.502,0.114,0.354,0.156,0.062
11:55:00,0.114,0.122,0.24,0.078,0.098,0.084,0.36,0.368,0.6,0.33,0.28,0.148,0.034,0.158,0.366,0.092,0.146,0.25,0.4,0.108,0.338,0.376,0.672,0.686,0.114,0.38,0.182,0.736,0.358,1.692,0.298,0.218,0.142,0.138,0.222,0.502,0.114,0.354,0.156,0.062
11:56:00,0.114,0.122,0.24,0.078,0.098,0.084,0.36,0.368,0.6,0.33,0.28,0.148,0.034,0.158,0.366,0.092,0.146,0.25,0.4,0.108,0.338,0.376,0.672,0.686,0.114,0.38,0.182,0.736,0.358,1.692,0.298,0.218,0.142,0.138,0.222,0.502,0.114,0.354,0.156,0.062
11:57:00,0.114,0.122,0.24,0.078,0.098,0.084,0.36,0.368,0.6,0.33,0.28,0.148,0.034,0.158,0.366,0.092,0.146,0.25,0.4,0.108,0.338,0.376,0.672,0.686,0.114,0.38,0.182,0.736,0.358,1.692,0.298,0.218,0.142,0.138,0.222,0.502,0.114,0.354,0.156,0.062
11:58:00,0.114,0.122,0.24,0.078,0.098,0.084,0.36,0.368,0.6,0.33,0.28,0.148,0.034,0.158,0.366,0.092,0.146,0.25,0.4,0.108,0.338,0.376,0.672,0.686,0.114,0.38,0.182,0.736,0.358,1.692,0.298,0.218,0.142,0.138,0.222,0.502,0.114,0.354,0.156,0.062
11:59:00,0.114,0.122,0.24,0.078,0.098,0.084,0.36,0.368,0.6,0.33,0.28,0.148,0.034,0.158,0.366,0.092,0.146,0.25,0.4,0.108,0.338,0.376,0.672,0.686,0.114,0.38,0.182,0.736,0.358,1.692,0.298,0.218,0.142,0.138,0.222,0.502,0.114,0.354,0.156,0.062
12:00:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:01:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:02:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:03:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:04:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:05:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:06:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:07:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:08:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:09:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:10:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:11:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:12:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:13:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:14:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:15:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:16:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:17:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:18:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:19:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:20:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:21:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:22:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:23:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:24:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:25:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:26:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:27:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:28:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:29:00,0.226,0.314,0.2,0.176,0.094,0.144,0.168,0.26,0.628,0.376,0.154,0.14,0.04,0.114,0.36,0.126,0.194,0.068,0.102,0.076,0.232,0.384,0.626,1.408,0.198,0.308,0.098,0.324,0.288,0.802,0.298,0.228,0.126,0.39,0.09,0.162,0.208,0.264,0.158,0.016
12:30:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:31:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:32:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:33:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:34:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:35:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:36:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:37:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:38:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:39:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:40:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:41:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:42:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:43:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:44:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:45:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:46:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:47:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:48:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:49:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:50:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:51:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:52:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:53:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:54:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:55:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:56:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:57:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:58:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
12:59:00,0.224,0.21,0.654,0.076,0.92,0.146,0.168,0.31,0.61,0.348,0.25,0.58,0.096,0.132,2.238,0.182,0.348,0.23,0.06,0.096,0.25,0.322,0.302,0.708,0.194,0.286,0.078,0.162,0.53,1.104,0.588,0.272,0.114,0.172,0.084,0.094,0.182,0.378,0.282,0.368
13:00:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
13:01:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
13:02:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
13:03:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
13:04:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
13:05:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
13:06:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
13:07:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
13:08:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
13:09:00,0.224,0.504,1.42,0.078,0.74,0.082,0.27,0.256,0.61,0.332,0.238,1.544,0.096,0.136,1.586,0.094,0.104,0.094,0.038,0.146,0.25,0.324,0.39,0.66,0.158,0.276,0.192,0.328,0.22,1.074,0.752,1.594,0.144,0.33,0.034,0.82,0.236,0.288,0.292,0.192
