,always_on,night_setback,fixed_time_start
1900-01-01 00:00:00,1.0087544464319447,0.8345055773786696,0.8457416492095602
1900-01-01 00:01:00,0.9683027342916386,0.828075476905752,0.8446433614750836
1900-01-01 00:02:00,0.9972139260056289,0.8354129884117577,0.8494970017879255
1900-01-01 00:03:00,1.0043882472495733,0.8359984930758074,0.836773958802024
1900-01-01 00:04:00,0.982667717995931,0.8369710429054913,0.8326908568592625
1900-01-01 00:05:00,0.9884027686071575,0.8516731644205279,0.8389261763071147
1900-01-01 00:06:00,0.9986929858410742,0.8395803973926677,0.8566207641723345
1900-01-01 00:07:00,1.0058931974021161,0.8417562732234347,0.840712658849509
1900-01-01 00:08:00,1.0009361955966762,0.8621243700977933,0.8469341860305306
1900-01-01 00:09:00,1.0119582178148574,0.8512091889291828,0.8636338404693708
1900-01-01 00:10:00,1.0041781942800427,0.8749138675201527,0.8682405049503529
1900-01-01 00:11:00,1.0203036561731536,0.8650118037245446,0.8675305003496139
1900-01-01 00:12:00,1.0309188278661536,0.8785790839564791,0.8672264836740944
1900-01-01 00:13:00,1.034591651355159,0.8747379501409253,0.8698476619712702
1900-01-01 00:14:00,1.0168440828769394,0.8599222812976095,0.8603816500493271
1900-01-01 00:15:00,1.0336733165790541,0.8809951628439922,0.8738475904001721
1900-01-01 00:16:00,1.0223133997253024,0.8774841017986866,0.8725939922121632
1900-01-01 00:17:00,1.0349661536612893,0.8832360173447499,0.8841020948372476
1900-01-01 00:18:00,1.0555899688622585,0.8904559738591253,0.8860145088151062
1900-01-01 00:19:00,1.0435628224153657,0.885031860872496,0.8950043579023994
1900-01-01 00:20:00,1.0383052711693708,0.883541345596434,0.8882172298148008
1900-01-01 00:21:00,1.07831177853839,0.9026735650903971,0.8978617460371536
1900-01-01 00:22:00,1.0644535565712883,0.8918074647160363,0.8910870387143016
1900-01-01 00:23:00,1.055725495687057,0.8989529877100875,0.8924623543772858
1900-01-01 00:24:00,1.0442818953154211,0.9131759453274142,0.8951533122042754
1900-01-01 00:25:00,1.054744273239394,0.9002257942379364,0.9140854783702188
1900-01-01 00:26:00,1.0720996277326444,0.8989107400656328,0.8953498845026968
1900-01-01 00:27:00,1.0656412250883909,0.9089594943221198,0.9095351843234312
1900-01-01 00:28:00,1.0607187417695911,0.8972315295701656,0.9067877850415389
1900-01-01 00:29:00,1.0721550211875583,0.9119587362172933,0.9025065253084824
1900-01-01 00:30:00,1.1022376542467258,0.9062004292955721,0.9052904539737412
1900-01-01 00:31:00,1.0995686822436297,0.9006466647014764,0.9168627279524219
1900-01-01 00:32:00,1.0810486745482375,0.907606339011304,0.9100548658856302
1900-01-01 00:33:00,1.0698642183570288,0.9202458736720547,0.9228369788701212
1900-01-01 00:34:00,1.1095942794106008,0.9116158117227253,0.9191785795437118
